x_m	y_m
5.271982112505281,-4.444352491082173
5.198562503785435,-4.483476567324882
5.121420073637225,-4.517692137598019
5.040996627147002,-4.547060588664192
4.957733969401126,-4.571643307286016
4.872073905485948,-4.591501680226102
4.784458240487824,-4.606697094247061
4.695328779493111,-4.617290936111505
4.605127327588161,-4.623344592582046
4.514295689859330,-4.624919450421296
4.423275671392974,-4.622076896391864
4.332509077275446,-4.614878317256364
4.242437712593103,-4.603385099777407
4.153503382432296,-4.587658630717605
4.066147891879386,-4.567760296839570
3.980813046020723,-4.543751484905910
3.897940649942666,-4.515693581679245
3.817972508731563,-4.483647973922175
3.741350427473777,-4.447676048397323
3.668516211255658,-4.407839191867294
3.599911665163563,-4.364198791094701
3.535978594283846,-4.316816232842156
3.477158803702862,-4.265752903872272
3.423894098506966,-4.211070190947657
3.376626283782513,-4.152829480830926
3.335720624672782,-4.091102708876686
3.301034362524498,-4.026031825330334
3.272217794143659,-3.957787301147341
3.248920610719507,-3.886539690748156
3.230792503441293,-3.812459548553226
3.217483163498261,-3.735717428982995
3.208642282079659,-3.656483886457911
3.203919550374732,-3.574929475398418
3.202964659572731,-3.491224750224963
3.205427300862898,-3.405540265357991
3.210957165434484,-3.318046575217950
3.219203944476733,-3.228914234225285
3.229817329178893,-3.138313796800442
3.242447010730211,-3.046415817363868
3.256742680319934,-2.953390850336008
3.272354029137308,-2.859409450137307
3.288930748371580,-2.764642171188212
3.306122529211996,-2.669259567909171
3.323579062847804,-2.573432194720626
3.340950040468251,-2.477330606043027
3.357885153262584,-2.381125356296817
3.374034092420049,-2.284986999902443
3.389046549129893,-2.189086091280352
3.402572214581363,-2.093593184850989
3.414260779963706,-1.998678835034801
3.423839097877863,-1.904475394978831
3.431364084758026,-1.810951808964778
3.436980893962035,-1.718033336707529
3.440834679770584,-1.625645237465080
3.443070596464369,-1.533712770495426
3.443833798324088,-1.442161195056568
3.443269439630434,-1.350915770406498
3.441522674664105,-1.259901755803216
3.438738657705795,-1.169044410504718
3.435062543036202,-1.078268993768998
3.430639484936021,-0.987500764854057
3.425614637685948,-0.896664983017889
3.420133155566678,-0.805686907518491
3.414340192858907,-0.714491797613860
3.408380903843332,-0.623004912561993
3.402400442800650,-0.531151511620887
3.396543964011553,-0.438856854048537
3.390956621756740,-0.346046199102942
3.385783570316905,-0.252644806042096
3.381169963972745,-0.158577934123998
3.377260957004957,-0.063770842606643
3.374201703694235,0.031851209251970
3.372137358321275,0.128362962193846
3.371213075166775,0.225839156960990
3.371570347955423,0.324314998569838
3.373330915094109,0.423612325318163
3.376609880536631,0.523481320291723
3.381522343335914,0.623672113644526
3.388183402544882,0.723934835530576
3.396708157216457,0.824019616103876
3.407211706403565,0.923676585518433
3.419809149159128,1.022655873928249
3.434615584536072,1.120707611487331
3.451746111587318,1.217581928349682
3.471315829365792,1.313028954669308
3.493439836924419,1.406798820600214
3.518233233316120,1.498641656296402
3.545811117593821,1.588307591911880
3.576288588810444,1.675546757600650
3.609780746018916,1.760109283516718
3.646402688272158,1.841745299814088
3.686269514623095,1.920204936646766
3.729496324124651,1.995238324168756
3.776198215829749,2.066595592534061
3.826490288791315,2.134026871896689
3.880487642062270,2.197282292410641
3.938305374695540,2.256111984229924
4.000058585744049,2.310266077508543
4.065848841171339,2.359503583639868
4.135540410347343,2.403739242527537
4.208795276135796,2.443020546828950
4.285268946304899,2.477399238554454
4.364616928622853,2.506927059714398
4.446494730857857,2.531655752319130
4.530557860778116,2.551637058379002
4.616461826151830,2.566922719904361
4.703862134747197,2.577564478905558
4.792414294332425,2.583614077392940
4.881773812675712,2.585123257376859
4.971596197545257,2.582143760867661
5.061536956709265,2.574727329875698
5.151251597935937,2.562925706411317
5.240395628993472,2.546790632484869
5.328624557650071,2.526373850106701
5.415593891673940,2.501727101287165
5.500959138833278,2.472902128036608
5.584375806896283,2.439950672365380
5.665499403631161,2.402924476283830
5.743985436806113,2.361875281802307
5.819489414189337,2.316854830931161
5.891666843549035,2.267914865680741
5.960173232653413,2.215107128061396
6.024664089270669,2.158483360083474
6.084794921169003,2.098095303757327
6.140221765264366,2.033994838795970
6.190747107152706,1.966271955958345
6.236518867850416,1.895106540327960
6.277734748839999,1.820691431598976
6.314592451603964,1.743219469465550
6.347289677624813,1.662883493621843
6.376024128385046,1.579876343762016
6.400993505367174,1.494390859580226
6.422395510053699,1.406619880770634
6.440427843927123,1.316756247027400
6.455288208469954,1.224992798044686
6.467174305164693,1.131522373516647
6.476283835493845,1.036537813137446
6.482814500939917,0.940231956601244
6.486964002985411,0.842797643602197
6.488930043112828,0.744427713834466
6.488910322804677,0.645315006992212
6.487102543543463,0.545652362769595
6.483704406811687,0.445632620860773
6.478913614091854,0.345448620959906
6.472927866866470,0.245293202761156
6.465944866618035,0.145359205958680
6.458162314829059,0.045839470246638
6.449777912982042,-0.053073164680810
6.440989362559489,-0.151185859129500
6.431984172438853,-0.248319025202721
6.422831572240883,-0.344446854409760
6.413524581880790,-0.439642621426128
6.404054955574498,-0.533981246511609
6.394414447537928,-0.627537649925983
6.384594811987006,-0.720386751929029
6.374587803137653,-0.812603472780533
6.364385175205792,-0.904262732740274
6.353978682407349,-0.995439452068034
6.343360078958244,-1.086208551023591
6.332521119074398,-1.176644949866732
6.321453556971740,-1.266823568857235
6.310149146866192,-1.356819328254881
6.298599642973675,-1.446707148319453
